Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
223,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,21 Mar 2017
224,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,22 Apr 2017
225,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,22 Aug 2016
226,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,22 Jul 2016
227,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,22 Jun 2016
228,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,22 Mar 2017
229,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,23 Aug 2016
230,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,23 Jun 2016
231,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,23 May 2017
232,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,24 Apr 2017
233,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,24 Jun 2016
234,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,24 Mar 2017
235,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,24 May 2017
236,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,24 Oct 2016
237,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,25 Apr 2017
238,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,25 Jul 2016
239,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,25 Jun 2016
240,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,25 Mar 2017
241,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,25 May 2017
242,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,26 Apr 2017
243,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,26 Aug 2016
244,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,27 Apr 2017
245,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,27 Mar 2017
246,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,27 May 2017
247,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,27 Oct 2016
