Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1879,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,1600,1300,11 May 2022
1880,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,1600,1300,14 Jun 2018
1881,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,1600,1300,17 Dec 2022
1882,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,1600,1300,21 Nov 2023
1883,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,1700,1350,03 Jun 2020
1884,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,1700,1350,14 Mar 2020
1885,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,1800,1400,19 Mar 2024
1886,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,1800,1400,24 Mar 2020
1887,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,1800,1400,26 May 2022
1888,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1000,2000,1500,28 Jan 2020
1889,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1100,1300,1200,11 Jun 2023
1890,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1100,1300,1200,12 Jun 2023
1891,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1100,1400,1250,17 Jul 2023
1892,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1100,1400,1250,26 Mar 2018
1893,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1100,1500,1300,23 May 2022
1894,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1100,1600,1350,28 May 2018
1895,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1200,1300,1250,10 Jul 2023
1896,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1200,1400,1300,02 Jul 2023
1897,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1200,1400,1300,02 Oct 2023
1898,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1200,1400,1300,14 Nov 2016
1899,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1200,1400,1300,30 Jul 2023
1900,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1200,1500,1350,28 Jun 2023
1901,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1200,1600,1400,23 Apr 2022
1902,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1200,2400,1800,21 Dec 2020
1903,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1300,1400,1350,02 Aug 2023
1904,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1300,1400,1350,24 Jun 2018
1905,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,1300,1500,1400,01 Aug 2018
1906,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1000,1700,1350,03 May 2025
1907,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1000,1700,1350,07 Jun 2025
1908,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1000,1900,1450,04 Jun 2025
1909,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1200,1700,1450,08 Feb 2025
1910,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,2400,2900,2650,14 Aug 2024
1911,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,FAQ,2600,3000,2800,02 Nov 2024
1912,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,500,1900,1200,02 Apr 2025
1913,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1000,1600,1300,03 Mar 2025
1914,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1000,1600,1300,05 Apr 2025
1915,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1000,1600,1300,29 Apr 2025
1916,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1000,1700,1350,02 Feb 2025
1917,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1000,1800,1400,06 Feb 2025
1918,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,Other,Local,1400,2000,1700,05 Jun 2025
