Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
38,Mumbai,Mumbai,Rice,Other,FAQ,2200,6800,4500,2021-11-05
133,Mumbai,Mumbai,Rice,Other,FAQ,2200,6800,4500,2021-11-09
20,Mumbai,Mumbai,Rice,Other,FAQ,2300,6800,4550,2021-11-16
88,Mumbai,Mumbai,Rice,Other,FAQ,2300,6800,4550,2021-12-06
50,Mumbai,Mumbai,Rice,Other,FAQ,2300,6800,4550,2021-12-21
49,Mumbai,Mumbai,Rice,Other,FAQ,2300,6500,4400,2022-01-01
75,Mumbai,Mumbai,Rice,Other,FAQ,2200,6500,4350,2022-01-15
64,Mumbai,Mumbai,Rice,Other,FAQ,2300,6500,4400,2022-01-27
99,Mumbai,Mumbai,Rice,Other,FAQ,2400,6800,4600,2022-02-05
161,Mumbai,Mumbai,Rice,Other,FAQ,2400,6800,4600,2022-02-18
162,Mumbai,Mumbai,Rice,Other,FAQ,2400,6800,4600,2022-02-28
66,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2022-03-04
119,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2022-03-15
102,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2022-03-30
179,Mumbai,Mumbai,Rice,Other,FAQ,2500,4000,3500,2022-04-07
70,Mumbai,Mumbai,Rice,Other,FAQ,8200,9500,8700,2022-05-07
24,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2022-05-21
55,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2022-05-31
98,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2022-07-01
51,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2022-07-12
8,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2022-07-22
169,Mumbai,Mumbai,Rice,Other,FAQ,2500,3800,3400,2022-07-28
175,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2022-07-29
123,Mumbai,Mumbai,Rice,Other,FAQ,2500,4500,3500,2022-08-03
7,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2022-08-08
45,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2022-10-06
79,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2022-10-12
78,Mumbai,Mumbai,Rice,Other,FAQ,2400,7300,4850,2022-11-09
69,Mumbai,Mumbai,Rice,Other,FAQ,8000,9600,9000,2022-11-15
58,Mumbai,Mumbai,Rice,Other,FAQ,8000,9600,9000,2022-11-16
114,Mumbai,Mumbai,Rice,Other,FAQ,2500,7800,5150,2023-02-10
