Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
234,Ahmednagar,Karjat,Rice,Other,FAQ,2850,5000,4000,07 Feb 2019
235,Ahmednagar,Karjat,Rice,Other,FAQ,2850,5500,4000,02 Feb 2019
236,Ahmednagar,Karjat,Rice,Other,FAQ,2850,5500,4000,05 Feb 2019
237,Ahmednagar,Karjat,Rice,Other,FAQ,2850,5500,4000,06 Feb 2019
238,Ahmednagar,Karjat,Rice,Other,FAQ,2900,4600,3600,20 Sep 2018
239,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4000,3500,13 Aug 2019
240,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4000,3500,14 Aug 2019
241,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4000,3500,15 Aug 2019
242,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4000,3500,17 Aug 2019
243,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4000,3500,19 Aug 2019
244,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4000,3500,20 Aug 2019
245,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4000,3500,21 Aug 2019
246,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4000,3500,24 Aug 2019
247,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4200,3500,22 Aug 2019
248,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4200,3500,26 Aug 2019
249,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4700,3500,09 Jan 2019
250,Ahmednagar,Karjat,Rice,Other,FAQ,3000,4700,3500,10 Jan 2019
251,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5000,4000,23 Feb 2019
252,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5000,4000,25 Feb 2019
253,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5000,4000,26 Feb 2019
254,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5200,4000,19 Nov 2019
255,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5200,4000,21 Nov 2019
256,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,02 Mar 2019
257,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,05 Mar 2019
258,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,06 Mar 2019
259,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,07 Mar 2019
260,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,14 Feb 2019
261,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,16 Feb 2019
262,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,18 Feb 2019
263,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,20 Feb 2019
264,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,21 Feb 2019
265,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5500,4000,27 Feb 2019
266,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5600,4800,01 Jul 2023
267,Ahmednagar,Karjat,Rice,Other,FAQ,3000,5600,4800,09 May 2023
268,Ahmednagar,Karjat,Rice,Other,FAQ,3000,6500,5200,24 Jun 2020
269,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4000,3600,23 Feb 2023
270,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4500,3500,27 Aug 2019
271,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4500,3500,29 Aug 2019
272,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4500,3600,03 Sep 2019
273,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4500,3600,07 Sep 2019
274,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4500,3600,31 Aug 2019
275,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4500,3700,04 Sep 2019
276,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4600,3600,05 Sep 2019
277,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4600,3600,11 Sep 2019
278,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4600,3600,12 Sep 2019
279,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4600,3800,14 Sep 2019
280,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4600,3800,16 Sep 2019
281,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4600,3800,17 Sep 2019
282,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4600,3800,18 Sep 2019
283,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4600,3800,19 Sep 2019
284,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,01 Oct 2019
285,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,03 Oct 2019
286,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,05 Oct 2019
287,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,07 Oct 2019
288,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,08 Oct 2019
289,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,09 Oct 2019
290,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,10 Oct 2019
291,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,12 Oct 2019
292,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,14 Oct 2019
293,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,15 Oct 2019
294,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,16 Oct 2019
295,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,17 Oct 2019
296,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,21 Sep 2019
297,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,23 Sep 2019
298,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,24 Sep 2019
299,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,25 Sep 2019
300,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,28 Sep 2019
301,Ahmednagar,Karjat,Rice,Other,FAQ,3200,4800,4000,30 Sep 2019
302,Ahmednagar,Karjat,Rice,Other,FAQ,3200,5000,4000,02 Nov 2019
303,Ahmednagar,Karjat,Rice,Other,FAQ,3200,5000,4000,03 Nov 2019
304,Ahmednagar,Karjat,Rice,Other,FAQ,3200,5000,4000,04 Nov 2019
