Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
270,Nashik,Devala,Rice,Other,FAQ,1735,1770,1755,11 Apr 2022
271,Nashik,Devala,Rice,Other,FAQ,1740,1745,1745,12 Aug 2022
272,Nashik,Devala,Rice,Other,FAQ,1740,1745,1745,25 Jul 2022
273,Nashik,Devala,Rice,Other,FAQ,1740,1745,1745,27 Jul 2022
274,Nashik,Devala,Rice,Other,FAQ,1740,1750,1745,28 Jun 2021
275,Nashik,Devala,Rice,Other,FAQ,1745,1750,1750,29 Jul 2022
276,Nashik,Devala,Rice,Other,FAQ,1745,1755,1750,17 Aug 2022
277,Nashik,Devala,Rice,Other,FAQ,1745,1795,1755,04 Apr 2022
278,Nashik,Devala,Rice,Other,FAQ,1750,1755,1755,19 Aug 2022
279,Nashik,Devala,Rice,Other,FAQ,1750,1760,1760,05 May 2022
280,Nashik,Devala,Rice,Other,FAQ,1750,1765,1755,11 Jun 2021
281,Nashik,Devala,Rice,Other,FAQ,1750,1770,1760,14 Jun 2021
282,Nashik,Devala,Rice,Other,FAQ,1750,1775,1770,23 Aug 2022
283,Nashik,Devala,Rice,Other,FAQ,1750,1790,1775,28 Mar 2022
284,Nashik,Devala,Rice,Other,FAQ,1755,1755,1755,18 Aug 2022
285,Nashik,Devala,Rice,Other,FAQ,1755,1765,1765,10 Jun 2021
286,Nashik,Devala,Rice,Other,FAQ,1755,1790,1780,02 May 2022
287,Nashik,Devala,Rice,Other,FAQ,1755,1795,1780,13 Apr 2022
288,Nashik,Devala,Rice,Other,FAQ,1760,1765,1765,08 Jun 2021
289,Nashik,Devala,Rice,Other,FAQ,1760,1770,1765,23 Jun 2021
290,Nashik,Devala,Rice,Other,FAQ,1760,1780,1770,09 Jun 2021
291,Nashik,Devala,Rice,Other,FAQ,1765,1770,1765,24 Jun 2021
292,Nashik,Devala,Rice,Other,FAQ,1765,1770,1770,09 Feb 2021
293,Nashik,Devala,Rice,Other,FAQ,1765,1770,1770,18 Jun 2021
294,Nashik,Devala,Rice,Other,FAQ,1765,1780,1770,29 Mar 2022
295,Nashik,Devala,Rice,Other,FAQ,1770,1780,1775,03 Jun 2021
296,Nashik,Devala,Rice,Other,FAQ,1770,1780,1775,10 Feb 2021
297,Nashik,Devala,Rice,Other,FAQ,1770,1780,1775,25 Jun 2021
298,Nashik,Devala,Rice,Other,FAQ,1770,1785,1775,25 Aug 2022
299,Nashik,Devala,Rice,Other,FAQ,1770,1790,1780,24 Aug 2022
300,Nashik,Devala,Rice,Other,FAQ,1770,1800,1795,29 Apr 2022
301,Nashik,Devala,Rice,Other,FAQ,1775,1775,1775,21 Jun 2021
302,Nashik,Devala,Rice,Other,FAQ,1780,1790,1785,02 Jun 2021
303,Nashik,Devala,Rice,Other,FAQ,1780,1800,1790,12 Feb 2021
304,Nashik,Devala,Rice,Other,FAQ,1785,1790,1790,12 Apr 2022
305,Nashik,Devala,Rice,Other,FAQ,1790,1795,1795,01 Jun 2021
306,Nashik,Devala,Rice,Other,FAQ,1790,1810,1800,22 Feb 2021
307,Nashik,Devala,Rice,Other,FAQ,1790,1820,1810,22 Apr 2022
308,Nashik,Devala,Rice,Other,FAQ,1795,1800,1800,16 Feb 2021
309,Nashik,Devala,Rice,Other,FAQ,1795,1815,1805,28 Apr 2022
310,Nashik,Devala,Rice,Other,FAQ,1795,1820,1815,25 Apr 2022
311,Nashik,Devala,Rice,Other,FAQ,1800,1805,1800,15 Feb 2021
312,Nashik,Devala,Rice,Other,FAQ,1800,1805,1800,17 Feb 2021
313,Nashik,Devala,Rice,Other,FAQ,1800,1810,1800,25 May 2021
314,Nashik,Devala,Rice,Other,FAQ,1800,1825,1820,11 Mar 2022
315,Nashik,Devala,Rice,Other,FAQ,1805,1805,1805,23 Feb 2021
316,Nashik,Devala,Rice,Other,FAQ,1805,1815,1810,18 Feb 2021
317,Nashik,Devala,Rice,Other,FAQ,1810,1815,1815,26 Feb 2021
318,Nashik,Devala,Rice,Other,FAQ,1810,1820,1815,24 Feb 2021
319,Nashik,Devala,Rice,Other,FAQ,1815,1820,1820,26 Apr 2022
320,Nashik,Devala,Rice,Other,FAQ,1820,1830,1825,07 May 2021
321,Nashik,Devala,Rice,Other,FAQ,1820,1830,1830,18 Apr 2022
322,Nashik,Devala,Rice,Other,FAQ,1825,1835,1830,02 Mar 2021
323,Nashik,Devala,Rice,Other,FAQ,1825,1835,1830,03 Mar 2021
324,Nashik,Devala,Rice,Other,FAQ,1825,1835,1835,05 Mar 2021
325,Nashik,Devala,Rice,Other,FAQ,1830,1840,1840,04 Mar 2021
326,Nashik,Devala,Rice,Other,FAQ,1830,1845,1840,01 Mar 2021
327,Nashik,Devala,Rice,Other,FAQ,1835,1845,1845,08 Mar 2021
328,Nashik,Devala,Rice,Other,FAQ,1855,1865,1865,09 Mar 2021
329,Nashik,Devala,Rice,Other,FAQ,1855,1870,1860,15 Mar 2022
330,Nashik,Devala,Rice,Other,FAQ,1860,1870,1865,14 Mar 2022
331,Nashik,Devala,Rice,Other,FAQ,1865,1875,1870,25 Mar 2021
332,Nashik,Devala,Rice,Other,FAQ,1865,1875,1875,23 Mar 2021
333,Nashik,Devala,Rice,Other,FAQ,1865,1875,1875,24 Mar 2021
334,Nashik,Devala,Rice,Other,FAQ,1875,1875,1875,22 Mar 2021
