Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
192,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,11 Apr 2018
193,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,12 Apr 2018
194,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,13 Apr 2018
195,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,13 Mar 2018
196,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,17 Oct 2018
197,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,19 Apr 2018
198,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,20 Apr 2018
199,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,22 Mar 2018
200,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,23 Mar 2018
201,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,24 Mar 2018
202,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,27 Apr 2018
203,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,27 Feb 2018
204,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,28 Mar 2018
205,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,29 Mar 2018
206,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2300,2175,16 Apr 2018
207,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2400,2250,24 Apr 2018
208,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1900,2100,2050,23 Mar 2020
209,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1900,2200,2125,18 Mar 2020
210,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2075,2056,28 Dec 2018
211,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2100,2075,19 Jun 2018
212,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,03 May 2018
213,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,03 Sep 2021
214,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,06 Dec 2021
215,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,06 Sep 2021
216,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,07 Feb 2020
217,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,08 May 2018
218,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,10 Dec 2018
219,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,11 Jan 2019
220,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,17 Feb 2020
221,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,24 Aug 2021
222,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,28 Apr 2018
223,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,28 Oct 2020
