,Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
3083,3084,Pune,Pune,Wheat,Sharbati,FAQ,4300,5600,4950,2023-09-27
2252,2253,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-09-28
584,585,Pune,Pune,Wheat,Sharbati,FAQ,4300,5500,4900,2023-09-29
1996,1997,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-09-30
2479,2480,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2250,2851,2550,2023-10-01
2572,2573,Pune,Pune,Wheat,Sharbati,FAQ,4200,5600,4900,2023-10-02
585,586,Pune,Pune,Wheat,Sharbati,FAQ,4300,5600,4950,2023-10-03
1365,1366,Pune,Pune,Wheat,Sharbati,FAQ,4200,5800,5000,2023-10-04
192,193,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,2550,2400,2023-10-05
2247,2248,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-10-06
2836,2837,Pune,Pune,Wheat,Sharbati,FAQ,4400,5600,5000,2023-10-07
1815,1816,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,2800,2500,2023-10-08
1382,1383,Pune,Baramati,Wheat,Kalyan,FAQ,1800,2550,2400,2023-10-09
3303,3304,Pune,Pune,Wheat,Sharbati,FAQ,4500,5600,5050,2023-10-10
1707,1708,Pune,Pune,Wheat,Sharbati,FAQ,4500,5600,5050,2023-10-11
2471,2472,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,2851,2500,2023-10-12
3002,3003,Pune,Pune,Wheat,Sharbati,FAQ,4500,5600,5050,2023-10-13
1704,1705,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-10-14
2472,2473,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2150,2851,2450,2023-10-15
2582,2583,Pune,Pune,Wheat,Sharbati,FAQ,4500,5600,5050,2023-10-16
2573,2574,Pune,Pune,Wheat,Sharbati,FAQ,4300,5400,4850,2023-10-17
654,655,Pune,Nira(Saswad),Wheat,Other,FAQ,2700,3251,2975,2023-10-18
1818,1819,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2150,2875,2450,2023-10-19
2516,2517,Pune,Pune,Wheat,Sharbati,FAQ,4500,5600,5050,2023-10-20
3090,3091,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-10-21
2469,2470,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2000,2800,2650,2023-10-22
1983,1984,Pune,Pune,Wheat,Sharbati,FAQ,4100,5200,4650,2023-10-23
1942,1943,Pune,Pune,Wheat,Sharbati,FAQ,4000,5200,4600,2023-10-24
1939,1940,Pune,Pune,Wheat,Sharbati,FAQ,4000,5000,4500,2023-10-25
2722,2723,Pune,Pune,Wheat,Sharbati,FAQ,4200,5200,4700,2023-10-26
2502,2503,Pune,Pune,Wheat,Sharbati,FAQ,4200,5000,4600,2023-10-27
1140,1141,Pune,Pune,Wheat,Sharbati,FAQ,4000,5000,4500,2023-10-28
2957,2958,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,2800,2500,2023-10-29
164,165,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2240,3211,2700,2023-10-30
582,583,Pune,Pune,Wheat,Sharbati,FAQ,4300,5200,4750,2023-10-31
2721,2722,Pune,Pune,Wheat,Sharbati,FAQ,4200,5200,4700,2023-11-01
922,923,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2200,3350,2550,2023-11-02
2510,2511,Pune,Pune,Wheat,Sharbati,FAQ,4400,5200,4800,2023-11-03
2579,2580,Pune,Pune,Wheat,Sharbati,FAQ,4500,5300,4900,2023-11-04
877,878,Pune,Baramati,Wheat,Kalyan,FAQ,1600,2551,2411,2023-11-06
381,382,Pune,Pune,Wheat,Sharbati,FAQ,4500,5400,4950,2023-11-07
1703,1704,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-11-08
2576,2577,Pune,Pune,Wheat,Sharbati,FAQ,4400,5400,4900,2023-11-09
2840,2841,Pune,Pune,Wheat,Sharbati,FAQ,4500,5300,4900,2023-11-10
3087,3088,Pune,Pune,Wheat,Sharbati,FAQ,4500,5200,4850,2023-11-11
687,688,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2850,2500,2023-11-12
382,383,Pune,Pune,Wheat,Sharbati,FAQ,4500,5400,4950,2023-11-14
1705,1706,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-11-15
689,690,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2400,3100,2600,2023-11-16
711,712,Pune,Pune,Wheat,Sharbati,FAQ,4500,5600,5050,2023-11-17
2732,2733,Pune,Pune,Wheat,Sharbati,FAQ,4500,5800,5150,2023-11-18
117,118,Pune,Baramati,Wheat,Kalyan,FAQ,1800,2490,2475,2023-11-20
2733,2734,Pune,Pune,Wheat,Sharbati,FAQ,4500,5800,5150,2023-11-21
1483,1484,Pune,Nira(Saswad),Wheat,Other,FAQ,2700,3451,3075,2023-11-22
3092,3093,Pune,Pune,Wheat,Sharbati,FAQ,4500,5800,5150,2023-11-23
3091,3092,Pune,Pune,Wheat,Sharbati,FAQ,4500,5600,5050,2023-11-24
3004,3005,Pune,Pune,Wheat,Sharbati,FAQ,4500,6000,5250,2023-11-25
3215,3216,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,2825,2700,2023-11-26
1538,1539,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2200,3051,2700,2023-11-27
2094,2095,Pune,Pune,Wheat,Sharbati,FAQ,4500,5600,5050,2023-11-28
594,595,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-11-29
2022,2023,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-11-30
3300,3301,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2023-12-04
309,310,Pune,Nira(Saswad),Wheat,Other,FAQ,2700,3351,3025,2023-12-06
525,526,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2925,2600,2023-12-07
638,639,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,3000,2600,2023-12-10
2223,2224,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3051,2750,2023-12-14
190,191,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2000,2901,2500,2023-12-17
229,230,Pune,Baramati,Wheat,Kalyan,FAQ,1700,2551,2351,2023-12-18
2217,2218,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,2750,2600,2023-12-21
1292,1293,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,2750,2600,2023-12-24
24,25,Pune,Baramati,Wheat,Kalyan,FAQ,1951,2311,2300,2023-12-25
966,967,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2200,3301,2600,2023-12-28
523,524,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2725,2500,2023-12-31
237,238,Pune,Baramati,Wheat,Kalyan,FAQ,1900,2400,2351,2024-01-01
3141,3142,Pune,Baramati,Wheat,Kalyan,FAQ,1800,2400,2311,2024-01-04
2478,2479,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2250,2700,2500,2024-01-07
1594,1595,Pune,Baramati,Wheat,Kalyan,FAQ,1700,2561,2350,2024-01-08
644,645,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2400,3000,2600,2024-01-11
2965,2966,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2400,3000,2750,2024-01-14
1396,1397,Pune,Baramati,Wheat,Kalyan,FAQ,2000,2550,2450,2024-01-15
1662,1663,Pune,Baramati,Wheat,Kalyan,FAQ,1851,2700,2500,2024-01-18
2476,2477,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2900,2600,2024-01-21
3222,3223,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3000,2600,2024-01-25
2221,2222,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2900,2600,2024-01-28
970,971,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2300,3200,2650,2024-01-29
1193,1194,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2200,3175,2751,2024-02-01
1443,1444,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2800,2600,2024-02-04
51,52,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2200,3176,2651,2024-02-05
122,123,Pune,Baramati,Wheat,Kalyan,FAQ,1900,2500,2400,2024-02-08
2961,2962,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2900,2600,2024-02-11
1664,1665,Pune,Baramati,Wheat,Kalyan,FAQ,1900,2611,2440,2024-02-12
1874,1875,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,2900,2600,2024-02-15
1828,1829,Pune,Indapur,Wheat,Other,FAQ,1900,3100,2700,2024-02-19
467,468,Pune,Baramati,Wheat,Kalyan,FAQ,2000,2600,2551,2024-02-22
2818,2819,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2851,2600,2024-02-25
1541,1542,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2211,3500,2700,2024-02-29
3220,3221,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2900,2700,2024-03-03
1542,1543,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2221,3100,2851,2024-03-04
61,62,Pune,Baramati,Wheat,Kalyan,FAQ,1700,2600,2551,2024-03-07
1816,1817,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,2851,2700,2024-03-10
1698,1699,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2211,3100,2650,2024-03-11
2960,2961,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2850,2600,2024-03-14
113,114,Pune,Baramati,Wheat,Kalyan,FAQ,1700,2650,2600,2024-03-16
802,803,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2905,2550,2024-03-17
269,270,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2251,3512,2800,2024-03-21
2474,2475,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2811,2650,2024-03-28
198,199,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3000,2700,2024-03-31
1840,1841,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2275,3200,2751,2024-04-01
265,266,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2211,3300,3000,2024-04-04
926,927,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2251,3301,2800,2024-04-08
3284,3285,Pune,Pune,Wheat,Sharbati,FAQ,4000,5000,4500,2024-04-13
1987,1988,Pune,Pune,Wheat,Sharbati,FAQ,4200,5200,4700,2024-04-15
1743,1744,Pune,Pune,Wheat,Sharbati,FAQ,4200,5200,4700,2024-04-19
2333,2334,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3151,2750,2024-04-21
2992,2993,Pune,Pune,Wheat,Sharbati,FAQ,4200,5200,4700,2024-04-22
2092,2093,Pune,Pune,Wheat,Sharbati,FAQ,4500,5500,5000,2024-04-24
526,527,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3000,2800,2024-04-25
2477,2478,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3000,2800,2024-04-28
1383,1384,Pune,Baramati,Wheat,Kalyan,FAQ,1800,2601,2550,2024-04-29
232,233,Pune,Baramati,Wheat,Kalyan,FAQ,1800,2600,2550,2024-05-02
1196,1197,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2211,3301,2700,2024-05-09
1819,1820,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2900,2800,2024-05-12
450,451,Pune,Baramati,Wheat,Kalyan,FAQ,1800,2600,2450,2024-05-13
1259,1260,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2251,3301,3000,2024-05-16
196,197,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2850,2750,2024-05-19
124,125,Pune,Baramati,Wheat,Kalyan,FAQ,1900,2751,2551,2024-05-20
163,164,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2400,3200,2800,2024-05-23
524,525,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2800,2700,2024-05-26
640,641,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2900,2700,2024-05-30
2762,2763,Pune,Shirur,Wheat,Other,FAQ,2100,2100,2100,2024-05-31
1445,1446,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3000,2800,2024-06-02
971,972,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2321,3130,2800,2024-06-03
2606,2607,Pune,Shirur,Wheat,Other,FAQ,2700,2700,2700,2024-06-04
1586,1587,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2851,2700,2024-06-06
1319,1320,Pune,Pune,Wheat,Sharbati,FAQ,3200,4000,3600,2024-06-07
2971,2972,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2021,2021,2021,2024-06-08
1622,1623,Pune,Baramati,Wheat,Kalyan,FAQ,2151,2501,2400,2024-06-10
3216,3217,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,2875,2700,2024-06-13
1820,1821,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2901,2750,2024-06-16
655,656,Pune,Nira(Saswad),Wheat,Other,FAQ,2700,3315,3007,2024-06-19
1442,1443,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2700,2600,2024-06-23
1875,1876,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,2900,2700,2024-06-27
3217,3218,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2600,2550,2024-06-30
2778,2779,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2411,3310,2750,2024-07-01
123,124,Pune,Baramati,Wheat,Kalyan,FAQ,1900,2500,2451,2024-07-04
1303,1304,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2000,3000,2531,2024-07-06
685,686,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2800,2550,2024-07-07
688,689,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2400,2900,2800,2024-07-11
307,308,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2500,2500,2500,2024-07-13
1825,1826,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2550,2900,2600,2024-07-14
2222,2223,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3000,2900,2024-07-21
200,201,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,2800,2700,2024-07-28
2336,2337,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2400,2900,2800,2024-08-01
209,210,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2151,2151,2151,2024-08-03
1447,1448,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,2799,2799,2024-08-04
2335,2336,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2280,2800,2700,2024-08-08
1039,1040,Pune,Pune,Wheat,Sharbati,FAQ,3200,4400,3800,2024-08-09
2230,2231,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2811,2811,2811,2024-08-10
521,522,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,2825,2600,2024-08-11
2219,2220,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2850,2650,2024-08-18
239,240,Pune,Baramati,Wheat,Kalyan,FAQ,1900,2700,2621,2024-08-22
1446,1447,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,2711,2600,2024-08-25
900,901,Pune,Baramati,Wheat,Kalyan,FAQ,2550,2780,2651,2024-08-26
3026,3027,Pune,Shirur,Wheat,Other,FAQ,2200,2600,2600,2024-08-27
2347,2348,Pune,Nira(Saswad),Wheat,Other,FAQ,2551,3450,3000,2024-08-28
399,400,Pune,Baramati,Wheat,Kalyan,FAQ,1900,2650,2600,2024-08-29
2549,2550,Pune,Shirur,Wheat,Other,FAQ,2800,3200,2800,2024-08-30
292,293,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,3000,2785,2024-09-01
1817,1818,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,3052,2751,2024-09-05
1873,1874,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3055,2800,2024-09-08
105,106,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2401,3300,2900,2024-09-09
2973,2974,Pune,Nira(Saswad),Wheat,Other,FAQ,2600,3300,2950,2024-09-11
1169,1170,Pune,Baramati,Wheat,Kalyan,FAQ,2250,2750,2651,2024-09-12
199,200,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3025,2750,2024-09-15
1836,1837,Pune,Nira(Saswad),Wheat,Other,FAQ,2200,3000,2600,2024-09-18
405,406,Pune,Baramati,Wheat,Kalyan,FAQ,2000,2700,2600,2024-09-19
2766,2767,Pune,Shirur,Wheat,Other,FAQ,2200,2500,2400,2024-09-20
543,544,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2000,2500,2300,2024-09-21
2122,2123,Pune,Shirur,Wheat,Other,FAQ,2300,2300,2300,2024-09-23
604,605,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2400,3125,2850,2024-09-26
642,643,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3100,2750,2024-09-29
972,973,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2490,3200,2900,2024-09-30
759,760,Pune,Shirur,Wheat,Other,FAQ,2200,2550,2400,2024-10-01
1742,1743,Pune,Shirur,Wheat,Other,FAQ,2800,2800,2800,2024-10-02
3219,3220,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2800,2700,2024-10-03
1307,1308,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2800,3021,3000,2024-10-05
641,642,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2950,2800,2024-10-06
527,528,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3099,2800,2024-10-10
2958,2959,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2100,3015,2800,2024-10-13
899,900,Pune,Baramati,Wheat,Kalyan,FAQ,2500,2875,2825,2024-10-14
244,245,Pune,Baramati,Wheat,Kalyan,FAQ,2401,2900,2800,2024-10-17
1013,1014,Pune,Baramati,Wheat,Kalyan,FAQ,2600,2890,2850,2024-10-21
2491,2492,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2000,2600,2321,2024-10-23
774,775,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2600,3501,3051,2024-10-24
2334,2335,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3151,2800,2024-10-27
686,687,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,2825,2700,2024-11-03
898,899,Pune,Baramati,Wheat,Kalyan,FAQ,2500,2851,2800,2024-11-07
775,776,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2700,3552,3100,2024-11-11
761,762,Pune,Shirur,Wheat,Other,FAQ,2400,3000,3000,2024-11-12
2873,2874,Pune,Shirur,Wheat,Other,FAQ,2400,2400,2400,2024-11-13
3124,3125,Pune,Shirur,Wheat,Other,FAQ,2500,3100,3100,2024-11-14
1301,1302,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2000,2751,2751,2024-11-16
806,807,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,3200,2850,2024-11-17
3125,3126,Pune,Shirur,Wheat,Other,FAQ,2700,2700,2700,2024-11-18
845,846,Pune,Baramati,Wheat,Kalyan,FAQ,2500,2900,2800,2024-11-21
2548,2549,Pune,Shirur,Wheat,Other,FAQ,2700,3200,2800,2024-11-22
210,211,Pune,Indapur(Nimgaon Ketki),Wheat,Maharashtra 2189,FAQ,2600,3000,2900,2024-11-23
296,297,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,3260,2850,2024-11-24
1741,1742,Pune,Shirur,Wheat,Other,FAQ,2700,2700,2700,2024-11-25
758,759,Pune,Shirur,Wheat,Other,FAQ,2200,2200,2200,2024-11-29
2086,2087,Pune,Shirur,Wheat,Other,FAQ,2300,2300,2300,2024-11-30
741,742,Pune,Shirur,Wheat,Other,FAQ,2600,2700,2700,2024-12-01
2332,2333,Pune,Shirur,Wheat,Other,FAQ,2900,2900,2900,2024-12-02
2718,2719,Pune,Pune,Wheat,Sharbati,FAQ,4000,5000,4500,2024-12-03
3224,3225,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2200,3200,2850,2024-12-05
2822,2823,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,3200,2800,2024-12-08
612,613,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2721,3211,2900,2024-12-09
561,562,Pune,Pune,Wheat,Sharbati,FAQ,3800,5000,4400,2024-12-10
1125,1126,Pune,Pune,Wheat,Sharbati,FAQ,3800,4900,4350,2024-12-11
2876,2877,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,3351,2900,2024-12-12
366,367,Pune,Pune,Wheat,Sharbati,FAQ,4000,5000,4500,2024-12-13
2482,2483,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,3100,2900,2024-12-15
1357,1358,Pune,Pune,Wheat,Sharbati,FAQ,4000,5000,4500,2024-12-16
1533,1534,Pune,Pune,Wheat,Sharbati,FAQ,4000,5000,4500,2024-12-17
3070,3071,Pune,Pune,Wheat,Sharbati,FAQ,4000,4900,4450,2024-12-18
805,806,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,3101,2850,2024-12-19
2547,2548,Pune,Shirur,Wheat,Other,FAQ,2700,2700,2700,2024-12-20
1740,1741,Pune,Shirur,Wheat,Other,FAQ,2600,2600,2600,2024-12-21
1824,1825,Pune,Dound,Wheat,Maharashtra 2189,FAQ,2300,3100,2800,2024-12-22
407,408,Pune,Baramati,Wheat,Kalyan,FAQ,2600,2851,2800,2024-12-23
3072,3073,Pune,Pune,Wheat,Sharbati,FAQ,4000,5000,4500,2024-12-24
2768,2769,Pune,Shirur,Wheat,Other,FAQ,2800,2800,2800,2024-12-26
763,764,Pune,Shirur,Wheat,Other,FAQ,3000,3000,3000,2024-12-27
2177,2178,Pune,Pune,Wheat,Sharbati,FAQ,4000,5000,4500,2024-12-28
2184,2185,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2960,3400,3100,2024-12-30
