Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
127,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,110,625,368,2023-05-17
52,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,500,300,2023-05-18
1654,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,150,660,425,2023-05-19
2650,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,150,750,450,2023-05-20
2648,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,150,685,515,2023-05-21
1660,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,150,850,650,2023-05-22
1658,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,150,780,600,2023-05-23
2364,Chattrapati Sambhajinagar,Paithan,Onion,Other,FAQ,100,700,400,2023-05-24
65,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,650,375,2023-05-25
2742,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,250,955,700,2023-05-26
2745,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,250,1100,750,2023-05-27
60,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,600,350,2023-05-28
2684,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,200,1200,700,2023-05-29
76,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,700,400,2023-05-30
2755,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,275,1000,800,2023-05-31
226,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,700,450,2023-06-01
1193,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,100,1025,567,2023-06-02
2678,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,200,1100,750,2023-06-03
68,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,700,400,2023-06-04
79,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,800,450,2023-06-05
1636,Chattrapati Sambhajinagar,Gangapur,Onion,White,FAQ,100,900,520,2023-06-06
63,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,650,375,2023-06-07
2775,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,300,1200,850,2023-06-08
2377,Chattrapati Sambhajinagar,Paithan,Onion,Other,FAQ,150,1000,775,2023-06-09
1709,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,210,990,700,2023-06-10
217,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,175,750,463,2023-06-11
1206,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,100,1450,515,2023-06-12
2820,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,350,1155,850,2023-06-13
2372,Chattrapati Sambhajinagar,Paithan,Onion,Other,FAQ,100,1100,700,2023-06-14
1651,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,100,980,650,2023-06-15
2845,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,375,1275,900,2023-06-16
1662,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,150,1000,650,2023-06-17
130,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,110,900,505,2023-06-18
92,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,1000,550,2023-06-19
1308,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,230,900,660,2023-06-20
373,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,250,950,600,2023-06-21
1209,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,100,1500,487,2023-06-22
2380,Chattrapati Sambhajinagar,Paithan,Onion,Other,FAQ,150,1200,775,2023-06-23
1215,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,100,1550,513,2023-06-24
2896,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,500,1100,950,2023-06-25
1685,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,200,1190,875,2023-06-26
3034,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,700,1320,1150,2023-06-27
262,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,1100,650,2023-06-28
1644,Chattrapati Sambhajinagar,Gangapur,Onion,White,FAQ,100,1900,781,2023-06-29
1201,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,100,1375,1118,2023-06-30
1247,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,100,1910,764,2023-07-01
286,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,1400,800,2023-07-02
1248,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,100,2000,816,2023-07-03
454,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,300,1300,800,2023-07-04
1352,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,400,1450,1116,2023-07-05
469,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,300,1400,850,2023-07-06
11,Chattrapati Sambhajinagar,Bhagyoday Cotton and Agri Market,Onion,Local,FAQ,305,1355,1073,2023-07-07
1775,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,300,1520,1100,2023-07-08
384,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,250,1300,775,2023-07-09
261,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,1100,650,2023-07-10
1690,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,200,1365,950,2023-07-11
1287,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,200,1335,980,2023-07-12
252,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,1000,600,2023-07-13
2880,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,450,1400,1200,2023-07-14
2884,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,450,1600,1150,2023-07-15
271,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,1200,700,2023-07-16
450,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,300,1200,750,2023-07-17
1812,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,350,1540,1125,2023-07-18
2895,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,475,1420,1225,2023-07-19
1697,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,200,1430,975,2023-07-20
1689,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,200,1360,1025,2023-07-21
3011,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,600,1700,1250,2023-07-22
2382,Chattrapati Sambhajinagar,Paithan,Onion,Other,FAQ,150,1400,750,2023-07-23
33,Chattrapati Sambhajinagar,Bhagyoday Cotton and Agri Market,Onion,Local,FAQ,755,1440,1105,2023-07-24
30,Chattrapati Sambhajinagar,Bhagyoday Cotton and Agri Market,Onion,Local,FAQ,685,1505,1202,2023-07-25
1721,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,240,1450,1100,2023-07-26
22,Chattrapati Sambhajinagar,Bhagyoday Cotton and Agri Market,Onion,Local,FAQ,510,1435,1110,2023-07-27
2881,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,450,1400,1200,2023-07-28
109,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,1300,700,2023-07-29
451,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,300,1200,750,2023-07-30
1770,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,300,1445,1100,2023-07-31
363,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,240,1400,820,2023-08-01
1769,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,300,1425,1150,2023-08-02
35,Chattrapati Sambhajinagar,Bhagyoday Cotton and Agri Market,Onion,Local,FAQ,800,1650,1285,2023-08-03
3049,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,700,1750,1550,2023-08-04
1790,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,305,1675,1330,2023-08-05
2423,Chattrapati Sambhajinagar,Paithan,Onion,Other,FAQ,400,2400,1500,2023-08-06
3067,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,750,2500,1600,2023-08-07
14,Chattrapati Sambhajinagar,Bhagyoday Cotton and Agri Market,Onion,Local,FAQ,310,1900,1675,2023-08-08
1295,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,200,1885,1554,2023-08-09
673,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,400,2000,1200,2023-08-10
1961,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,500,2800,2375,2023-08-11
3098,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,800,3500,2300,2023-08-12
3113,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,950,2370,2170,2023-08-13
1794,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,305,2650,2075,2023-08-14
1418,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,650,2505,1860,2023-08-15
822,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,600,2000,1300,2023-08-16
1792,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,305,2300,1900,2023-08-17
1406,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,560,2485,1752,2023-08-18
2893,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,450,2500,1750,2023-08-19
3065,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,750,2155,1850,2023-08-20
570,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,300,2200,1250,2023-08-21
3071,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,750,2700,2300,2023-08-22
699,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,400,2300,1350,2023-08-23
696,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,400,2200,1300,2023-08-24
1540,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,1680,2300,2054,2023-08-25
706,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,400,2500,1450,2023-08-26
604,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,350,2200,1275,2023-08-27
1299,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,200,2325,1735,2023-08-28
