Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
1690,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2550,2650,2610,2025-05-26
3303,Chattrapati Sambhajinagar,Lasur Station,Wheat,Other,FAQ,2500,2775,2600,2025-05-27
5314,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2450,2600,2500,2025-05-28
5330,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2460,2550,2500,2025-05-29
690,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2450,2800,2625,2025-05-30
1638,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2486,2600,2543,2025-05-31
5315,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2450,2600,2550,2025-06-01
994,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,Non-FAQ,2420,2420,2420,2025-06-02
4274,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2500,2611,2576,2025-06-03
5288,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2450,2550,2500,2025-06-04
971,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,Non-FAQ,2074,2155,2114,2025-06-05
2517,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2475,2500,2488,2025-06-06
4317,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2511,2960,2620,2025-06-07
5292,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2450,2550,2500,2025-06-08
686,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2450,2726,2588,2025-06-09
4273,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2500,2600,2515,2025-06-10
