Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
1639,Ahmednagar,Kopargaon,Maize,Other,FAQ,1899,1899,1899,2022-10-12
2831,Ahmednagar,Rahuri,Maize,Deshi White,FAQ,2200,2300,2250,2022-10-13
1522,Ahmednagar,Kopargaon,Maize,Other,FAQ,1710,1710,1710,2022-10-14
1592,Ahmednagar,Kopargaon,Maize,Other,FAQ,1800,2400,2000,2022-10-15
1380,Ahmednagar,Kopargaon,Maize,Other,FAQ,1500,1500,1500,2022-10-17
1372,Ahmednagar,Kopargaon,Maize,Other,FAQ,1450,1975,1650,2022-10-18
1413,Ahmednagar,Kopargaon,Maize,Other,FAQ,1550,1999,1775,2022-10-19
1727,Ahmednagar,Kopargaon,Maize,Other,FAQ,2000,2000,2000,2022-10-20
3116,Ahmednagar,Sangamner,Maize,Other,FAQ,1800,2200,2000,2022-10-21
2761,Ahmednagar,Rahuri,Maize,Deshi White,FAQ,1800,2200,2000,2022-10-26
3388,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2100,2050,2022-10-27
1707,Ahmednagar,Kopargaon,Maize,Other,FAQ,1967,2122,2099,2022-10-28
1429,Ahmednagar,Kopargaon,Maize,Other,FAQ,1575,1852,1703,2022-10-29
777,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2400,2100,2022-10-31
2495,Ahmednagar,Rahata,Maize,Other,FAQ,1800,1800,1800,2022-11-01
3682,Ahmednagar,Shrirampur,Maize,Other,FAQ,1625,1625,1625,2022-11-02
3352,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2000,2000,2022-11-03
3104,Ahmednagar,Sangamner,Maize,Other,FAQ,1700,1800,1750,2022-11-04
1379,Ahmednagar,Kopargaon,Maize,Other,FAQ,1499,2079,1847,2022-11-05
3566,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2200,2100,2022-11-06
616,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2000,1900,2022-11-07
3542,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2050,2022-11-08
118,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1700,2300,2000,2022-11-09
1351,Ahmednagar,Kopargaon,Maize,Other,FAQ,1388,2049,1981,2022-11-10
628,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2000,1900,2022-11-11
3203,Ahmednagar,Shevgaon,Maize,Deshi Red,FAQ,2000,2000,2000,2022-11-12
3375,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2100,2050,2022-11-13
3564,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2051,2022-11-14
3376,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2100,2050,2022-11-15
3188,Ahmednagar,Shevgaon,Maize,Deshi Red,FAQ,1800,1800,1800,2022-11-16
3688,Ahmednagar,Shrirampur,Maize,Other,FAQ,1700,1751,1725,2022-11-17
3378,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2100,2050,2022-11-18
2750,Ahmednagar,Rahuri,Maize,Deshi White,FAQ,1800,1900,1850,2022-11-19
3553,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2050,2022-11-20
3383,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2100,2050,2022-11-21
659,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2000,1900,2022-11-22
3555,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2050,2022-11-23
2793,Ahmednagar,Rahuri,Maize,Deshi White,FAQ,2000,2050,2025,2022-11-24
3557,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2050,2022-11-25
668,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2000,1900,2022-11-26
3559,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2050,2022-11-27
3569,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2025,2100,2050,2022-11-28
676,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2000,1900,2022-11-29
2974,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,1850,1951,1900,2022-11-30
3053,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,2081,2081,2081,2022-12-01
3533,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2050,2022-12-02
2748,Ahmednagar,Rahuri,Maize,Deshi White,FAQ,1800,1900,1850,2022-12-03
3570,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2050,2050,2050,2022-12-04
3535,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2050,2022-12-05
2940,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,1751,2000,1937,2022-12-06
3537,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2050,2022-12-07
3364,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2100,2050,2022-12-08
3543,Ahmednagar,Shrigonda(Gogargaon),Maize,Other,FAQ,2000,2100,2050,2022-12-09
1543,Ahmednagar,Kopargaon,Maize,Other,FAQ,1752,2030,1921,2022-12-10
3370,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2100,2050,2022-12-11
2417,Ahmednagar,Rahata,Maize,Other,FAQ,1551,1971,1800,2022-12-12
1604,Ahmednagar,Kopargaon,Maize,Other,FAQ,1824,1990,1911,2022-12-13
3204,Ahmednagar,Shevgaon,Maize,Deshi Red,FAQ,2000,2000,2000,2022-12-14
3828,Ahmednagar,Shrirampur(Belapur),Maize,Deshi Red,FAQ,1700,1900,1800,2022-12-15
2983,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,1900,1900,1900,2022-12-16
1671,Ahmednagar,Kopargaon,Maize,Other,FAQ,1916,2091,2013,2022-12-17
1574,Ahmednagar,Kopargaon,Maize,Other,FAQ,1800,2120,2000,2022-12-19
745,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2200,2000,2022-12-20
3697,Ahmednagar,Shrirampur,Maize,Other,FAQ,1750,1800,1765,2022-12-21
585,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-12-22
1785,Ahmednagar,Kopargaon,Maize,Other,FAQ,2040,2167,2110,2022-12-23
588,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-12-24
3419,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2200,2100,2022-12-25
3401,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2150,2100,2022-12-26
