,Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
3429,3430,Pune,Pune(Khadiki),Onion,Local,FAQ,600,1000,800,2023-04-25
8055,8056,Pune,Pune(Khadiki),Onion,Local,FAQ,500,1000,750,2023-04-26
6239,6240,Pune,Pune(Khadiki),Onion,Local,FAQ,500,1000,750,2023-04-27
1370,1371,Pune,Khed(Chakan),Onion,Other,FAQ,400,700,550,2023-04-28
2006,2007,Pune,Junnar(Narayangaon),Onion,Other,FAQ,200,700,500,2023-04-29
5532,5533,Pune,Pune(Pimpri),Onion,Local,FAQ,500,700,600,2023-04-30
3202,3203,Pune,Pune(Pimpri),Onion,Local,FAQ,500,800,650,2023-05-01
3506,3507,Pune,Pune(Manjri),Onion,Local,FAQ,600,1100,800,2023-05-02
2127,2128,Pune,Khed(Chakan),Onion,Other,FAQ,500,800,650,2023-05-03
2008,2009,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,750,500,2023-05-04
1581,1582,Pune,Pune(Khadiki),Onion,Local,FAQ,600,1000,800,2023-05-05
7550,7551,Pune,Pune(Khadiki),Onion,Local,FAQ,700,1000,850,2023-05-06
4116,4117,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,650,500,2023-05-07
5013,5014,Pune,Pune(Moshi),Onion,Local,FAQ,300,600,450,2023-05-08
10858,10859,Pune,Pune(Moshi),Onion,Local,FAQ,200,800,500,2023-05-09
4576,4577,Pune,Pune,Onion,Local,FAQ,400,1000,700,2023-05-10
2054,2055,Pune,Junnar,Onion,Other,FAQ,550,1100,950,2023-05-11
3929,3930,Pune,Khed(Chakan),Onion,Other,FAQ,500,900,600,2023-05-12
916,917,Pune,Pune(Khadiki),Onion,Local,FAQ,500,1000,750,2023-05-13
4666,4667,Pune,Pune(Moshi),Onion,Local,FAQ,200,700,450,2023-05-14
6878,6879,Pune,Baramati,Onion,Other,FAQ,200,750,600,2023-05-15
588,589,Pune,Manchar,Onion,Other,FAQ,500,980,740,2023-05-16
6680,6681,Pune,Khed(Chakan),Onion,Other,FAQ,500,900,700,2023-05-17
3040,3041,Pune,Pune(Pimpri),Onion,Local,FAQ,500,700,600,2023-05-18
10442,10443,Pune,Pune(Moshi),Onion,Local,FAQ,200,700,450,2023-05-19
8054,8055,Pune,Pune(Khadiki),Onion,Local,FAQ,500,1000,750,2023-05-20
7367,7368,Pune,Pune(Khadiki),Onion,Local,FAQ,500,1000,750,2023-05-21
9625,9626,Pune,Pune(Moshi),Onion,Local,FAQ,200,7000,450,2023-05-22
5226,5227,Pune,Junnar(Alephata),Onion,Other,FAQ,500,1200,800,2023-05-23
56,57,Pune,Baramati,Onion,Red,FAQ,200,816,600,2023-05-24
10324,10325,Pune,Pune(Khadiki),Onion,Local,FAQ,500,1100,750,2023-05-25
7549,7550,Pune,Pune(Khadiki),Onion,Local,FAQ,500,1000,750,2023-05-26
326,327,Pune,Khed(Chakan),Onion,Other,FAQ,600,1000,800,2023-05-27
4492,4493,Pune,Manchar,Onion,Other,FAQ,700,1350,1025,2023-05-28
2175,2176,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,1100,700,2023-05-29
3674,3675,Pune,Pune(Pimpri),Onion,Local,FAQ,500,800,650,2023-05-30
9121,9122,Pune,Pune(Khadiki),Onion,Local,FAQ,400,900,650,2023-05-31
4932,4933,Pune,Pune(Manjri),Onion,Local,FAQ,600,1100,800,2023-06-01
4674,4675,Pune,Pune(Moshi),Onion,Local,FAQ,300,1000,650,2023-06-02
6599,6600,Pune,Pune(Moshi),Onion,Local,FAQ,200,1000,600,2023-06-03
10112,10113,Pune,Pune(Pimpri),Onion,Local,FAQ,600,1200,900,2023-06-04
10443,10444,Pune,Pune(Moshi),Onion,Local,FAQ,200,1000,600,2023-06-05
4927,4928,Pune,Pune(Manjri),Onion,Local,FAQ,500,800,700,2023-06-06
6493,6494,Pune,Baramati,Onion,Red,FAQ,200,1020,700,2023-06-07
4376,4377,Pune,Khed(Chakan),Onion,Other,FAQ,800,1300,1050,2023-06-08
1214,1215,Pune,Junnar(Alephata),Onion,Other,FAQ,800,1500,1100,2023-06-09
9020,9021,Pune,Pune(Manjri),Onion,Local,FAQ,600,800,700,2023-06-10
100,101,Pune,Junnar,Onion,Other,FAQ,700,1500,1000,2023-06-11
11135,11136,Pune,Pune(Moshi),Onion,Local,FAQ,300,1000,650,2023-06-12
4256,4257,Pune,Pune,Onion,Local,FAQ,600,1400,1000,2023-06-13
3201,3202,Pune,Pune(Pimpri),Onion,Local,FAQ,400,1400,900,2023-06-14
8177,8178,Pune,Pune(Pimpri),Onion,Local,FAQ,600,1200,900,2023-06-15
8063,8064,Pune,Pune(Khadiki),Onion,Local,FAQ,700,1200,950,2023-06-16
1827,1828,Pune,Pune(Pimpri),Onion,Local,FAQ,600,1300,950,2023-06-17
5212,5213,Pune,Junnar,Onion,Other,FAQ,1000,2000,1500,2023-06-18
6249,6250,Pune,Pune(Khadiki),Onion,Local,FAQ,800,1300,1050,2023-06-19
7871,7872,Pune,Pune,Onion,Local,FAQ,500,1400,950,2023-06-20
8727,8728,Pune,Pune,Onion,Local,FAQ,500,1400,950,2023-06-21
800,801,Pune,Junnar(Otur),Onion,Other,FAQ,800,1510,1200,2023-06-22
5536,5537,Pune,Pune(Pimpri),Onion,Local,FAQ,600,1200,900,2023-06-23
7700,7701,Pune,Baramati,Onion,Red,FAQ,300,1300,900,2023-06-24
9833,9834,Pune,Pune(Pimpri),Onion,Local,FAQ,700,1300,1000,2023-06-25
9036,9037,Pune,Pune(Manjri),Onion,Local,FAQ,800,1300,1100,2023-06-26
730,731,Pune,Manchar,Onion,Other,FAQ,1500,2110,1805,2023-06-27
2134,2135,Pune,Khed(Chakan),Onion,Other,FAQ,800,1400,1200,2023-06-28
1345,1346,Pune,Junnar,Onion,Other,FAQ,1000,2210,1800,2023-06-29
6979,6980,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,1500,1000,2023-06-30
9574,9575,Pune,Pune(Pimpri),Onion,Local,FAQ,1000,1400,1200,2023-07-01
3679,3680,Pune,Pune(Pimpri),Onion,Local,FAQ,600,1400,1000,2023-07-02
3690,3691,Pune,Pune(Pimpri),Onion,Local,FAQ,900,1400,1050,2023-07-03
5035,5036,Pune,Junnar(Alephata),Onion,Other,FAQ,1050,2100,1650,2023-07-04
7982,7983,Pune,Pune(Manjri),Onion,Local,FAQ,800,1500,1100,2023-07-05
7379,7380,Pune,Pune(Khadiki),Onion,Local,FAQ,700,1400,1050,2023-07-06
8210,8211,Pune,Pune(Manjri),Onion,Local,FAQ,1100,1500,1300,2023-07-07
773,774,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,1800,1200,2023-07-08
10534,10535,Pune,Pune(Pimpri),Onion,Local,FAQ,500,1500,1000,2023-07-09
8065,8066,Pune,Pune(Khadiki),Onion,Local,FAQ,700,1400,1050,2023-07-10
1043,1044,Pune,Pune(Khadiki),Onion,Local,FAQ,800,1500,1150,2023-07-11
2536,2537,Pune,Pune,Onion,Local,FAQ,600,1600,1100,2023-07-12
11204,11205,Pune,Pune(Pimpri),Onion,Local,FAQ,800,1200,1000,2023-07-13
7952,7953,Pune,Pune(Moshi),Onion,Local,FAQ,500,1200,850,2023-07-14
1000,1001,Pune,Pune(Khadiki),Onion,Local,FAQ,700,1400,1050,2023-07-15
9584,9585,Pune,Pune(Pimpri),Onion,Local,FAQ,1200,1500,1350,2023-07-16
9366,9367,Pune,Pune(Manjri),Onion,Local,FAQ,1100,1500,1300,2023-07-17
7561,7562,Pune,Pune(Khadiki),Onion,Local,FAQ,800,1400,1100,2023-07-18
5183,5184,Pune,Baramati,Onion,Red,FAQ,300,1700,1250,2023-07-19
7969,7970,Pune,Pune(Moshi),Onion,Local,FAQ,700,1200,950,2023-07-20
6973,6974,Pune,Junnar(Narayangaon),Onion,Other,FAQ,200,700,500,2023-07-21
2662,2663,Pune,Pune(Khadiki),Onion,Local,FAQ,700,1500,1100,2023-07-22
1186,1187,Pune,Junnar,Onion,Other,FAQ,1000,1810,1500,2023-07-23
11223,11224,Pune,Pune(Pimpri),Onion,Local,FAQ,1200,1400,1300,2023-07-24
8192,8193,Pune,Pune(Pimpri),Onion,Local,FAQ,900,1400,1150,2023-07-25
9272,9273,Pune,Pune(Pimpri),Onion,Local,FAQ,1000,1500,1250,2023-07-26
11067,11068,Pune,Pune(Manjri),Onion,Local,FAQ,800,1300,1100,2023-07-27
10089,10090,Pune,Pune(Pimpri),Onion,Local,FAQ,1300,1500,1400,2023-07-28
9641,9642,Pune,Pune(Moshi),Onion,Local,FAQ,400,1000,700,2023-07-29
4822,4823,Pune,Pune(Pimpri),Onion,Local,FAQ,1400,1500,1450,2023-07-30
5618,5619,Pune,Baramati,Onion,Red,FAQ,250,1600,1200,2023-07-31
9496,9497,Pune,Pune(Moshi),Onion,Local,FAQ,500,1200,850,2023-08-01
8102,8103,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,1400,1000,2023-08-02
8415,8416,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,1300,800,2023-08-03
8945,8946,Pune,Pune,Onion,Local,FAQ,600,1600,1100,2023-08-04
1,2,Pune,Baramati,Onion,Red,FAQ,250,1500,1150,2023-08-05
5391,5392,Pune,Junnar,Onion,Other,FAQ,1100,2250,1900,2023-08-06
9884,9885,Pune,Pune(Manjri),Onion,Local,FAQ,1500,1800,1600,2023-08-07
9258,9259,Pune,Pune(Pimpri),Onion,Local,FAQ,700,1500,1100,2023-08-08
10056,10057,Pune,Pune(Pimpri),Onion,Local,FAQ,700,1600,1150,2023-08-09
4696,4697,Pune,Pune(Moshi),Onion,Local,FAQ,500,1800,1150,2023-08-10
3831,3832,Pune,Junnar(Alephata),Onion,Other,FAQ,1100,2750,1900,2023-08-11
11232,11233,Pune,Pune(Pimpri),Onion,Local,FAQ,1400,2000,1700,2023-08-12
2064,2065,Pune,Junnar,Onion,Other,FAQ,1000,3000,2200,2023-08-13
3631,3632,Pune,Pune(Moshi),Onion,Local,FAQ,500,2000,1250,2023-08-14
8503,8504,Pune,Pune(Pimpri),Onion,Local,FAQ,1200,2500,1850,2023-08-15
1597,1598,Pune,Pune(Khadiki),Onion,Local,FAQ,800,1600,1200,2023-08-16
4016,4017,Pune,Junnar,Onion,Other,FAQ,1000,2700,1800,2023-08-17
83,84,Pune,Indapur,Onion,Red,FAQ,500,2600,2200,2023-08-18
8115,8116,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,2300,1500,2023-08-19
8428,8429,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,2350,1500,2023-08-20
10103,10104,Pune,Pune(Pimpri),Onion,Local,FAQ,2000,2200,2100,2023-08-21
8907,8908,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1800,1400,2023-08-22
6721,6722,Pune,Khed(Chakan),Onion,Other,FAQ,1000,2511,1800,2023-08-23
2743,2744,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1700,1350,2023-08-24
10076,10077,Pune,Pune(Pimpri),Onion,Local,FAQ,1000,2300,1650,2023-08-25
1402,1403,Pune,Khed(Chakan),Onion,Other,FAQ,1200,2550,1800,2023-08-26
129,130,Pune,Junnar(Alephata),Onion,Other,FAQ,1200,2700,2200,2023-08-27
2032,2033,Pune,Baramati,Onion,Red,FAQ,400,2400,1900,2023-08-28
4099,4100,Pune,Junnar(Alephata),Onion,Other,FAQ,1200,2700,2200,2023-08-29
6501,6502,Pune,Baramati,Onion,Red,FAQ,500,2435,1800,2023-08-30
5806,5807,Pune,Junnar(Otur),Onion,Other,FAQ,1000,2300,1650,2023-08-31
7945,7946,Pune,Pune(Moshi),Onion,Local,FAQ,500,1000,750,2023-09-01
7394,7395,Pune,Pune(Khadiki),Onion,Local,FAQ,800,1800,1300,2023-09-02
10141,10142,Pune,Pune(Pimpri),Onion,Local,FAQ,1200,2200,1700,2023-09-03
5066,5067,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,2000,1500,2023-09-04
11080,11081,Pune,Pune(Manjri),Onion,Local,FAQ,1100,1700,1300,2023-09-05
2498,2499,Pune,Pune,Onion,Local,FAQ,900,2500,1700,2023-09-06
6271,6272,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,2000,1500,2023-09-07
214,215,Pune,Junnar(Alephata),Onion,Other,FAQ,1100,2700,2100,2023-09-08
5497,5498,Pune,Pune(Moshi),Onion,Local,FAQ,800,2000,1400,2023-09-09
2556,2557,Pune,Pune,Onion,Local,FAQ,900,2300,1600,2023-09-10
9944,9945,Pune,Pune,Onion,Local,FAQ,900,2300,1600,2023-09-11
3641,3642,Pune,Pune(Moshi),Onion,Local,FAQ,700,2000,1350,2023-09-12
3058,3059,Pune,Pune(Pimpri),Onion,Local,FAQ,800,2400,1600,2023-09-13
6402,6403,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,2000,1500,2023-09-14
11163,11164,Pune,Pune(Moshi),Onion,Local,FAQ,700,1500,1100,2023-09-15
3696,3697,Pune,Pune(Pimpri),Onion,Local,FAQ,1000,2000,1500,2023-09-16
7420,7421,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1800,1400,2023-09-17
7582,7583,Pune,Pune(Khadiki),Onion,Local,FAQ,1100,1700,1400,2023-09-18
7017,7018,Pune,Khed(Chakan),Onion,Other,FAQ,1000,2200,1600,2023-09-19
7330,7331,Pune,Pune,Onion,Local,FAQ,900,2300,1600,2023-09-20
3869,3870,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,2100,1500,2023-09-21
4288,4289,Pune,Pune,Onion,Local,FAQ,1000,2300,1650,2023-09-22
4969,4970,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1700,1500,2023-09-23
4017,4018,Pune,Junnar,Onion,Other,FAQ,1000,2800,2000,2023-09-24
8431,8432,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,2500,1500,2023-09-25
1065,1066,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1800,1400,2023-09-26
11235,11236,Pune,Pune(Pimpri),Onion,Local,FAQ,1500,2400,1950,2023-09-27
316,317,Pune,Junnar(Narayangaon),Onion,Other,FAQ,600,2200,1500,2023-09-28
4195,4196,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,2300,1500,2023-09-29
3718,3719,Pune,Pune(Pimpri),Onion,Local,FAQ,1600,2400,2000,2023-09-30
5067,5068,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,2300,1500,2023-10-01
10703,10704,Pune,Pune(Pimpri),Onion,Local,FAQ,1500,2400,1950,2023-10-02
5580,5581,Pune,Pune(Pimpri),Onion,Local,FAQ,1700,2600,1950,2023-10-03
6215,6216,Pune,Pune,Onion,Local,FAQ,800,2500,1650,2023-10-04
172,173,Pune,Junnar,Onion,Other,FAQ,1700,2810,2000,2023-10-05
6552,6553,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1700,1500,2023-10-06
7025,7026,Pune,Khed(Chakan),Onion,Other,FAQ,1200,2300,1800,2023-10-07
2153,2154,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,3000,1800,2023-10-08
8228,8229,Pune,Pune(Manjri),Onion,Local,FAQ,1400,2200,1600,2023-10-09
6089,6090,Pune,Manchar,Onion,Other,FAQ,1500,3010,2250,2023-10-10
6413,6414,Pune,Pune(Khadiki),Onion,Local,FAQ,1200,2000,1600,2023-10-11
8114,8115,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,2250,1500,2023-10-12
7854,7855,Pune,Junnar(Alephata),Onion,Other,FAQ,1100,3110,1900,2023-10-13
6718,6719,Pune,Khed(Chakan),Onion,Other,FAQ,1000,2400,1700,2023-10-14
7963,7964,Pune,Pune(Moshi),Onion,Local,FAQ,500,2500,1500,2023-10-15
4131,4132,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,2700,2000,2023-10-16
6873,6874,Pune,Pune,Onion,Local,FAQ,1500,3500,2500,2023-10-17
491,492,Pune,Khed(Chakan),Onion,Other,FAQ,1500,4000,2500,2023-10-18
5839,5840,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,3300,2000,2023-10-19
1172,1173,Pune,Indapur,Onion,Red,FAQ,1000,3600,1800,2023-10-20
1808,1809,Pune,Pune(Moshi),Onion,Local,FAQ,1500,3300,2400,2023-10-21
8163,8164,Pune,Pune(Moshi),Onion,Local,FAQ,1500,4000,2750,2023-10-22
3988,3989,Pune,Baramati,Onion,Red,FAQ,1000,3500,2500,2023-10-23
4102,4103,Pune,Junnar(Alephata),Onion,Other,FAQ,1300,5300,3000,2023-10-24
1285,1286,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1000,3600,2500,2023-10-25
8010,8011,Pune,Pune(Manjri),Onion,Local,FAQ,2000,3100,2600,2023-10-26
8589,8590,Pune,Pune(Pimpri),Onion,Local,FAQ,3000,5000,4000,2023-10-27
4651,4652,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3100,2500,2023-10-28
1724,1725,Pune,Pune(Manjri),Onion,Local,FAQ,2000,3200,2800,2023-10-29
2042,2043,Pune,Baramati,Onion,Red,FAQ,1200,5200,4000,2023-10-30
7441,7442,Pune,Pune(Khadiki),Onion,Local,FAQ,1700,4300,3000,2023-10-31
1991,1992,Pune,Junnar(Alephata),Onion,Other,FAQ,1200,5310,2500,2023-11-01
2250,2251,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1000,5000,3000,2023-11-02
4310,4311,Pune,Pune,Onion,Local,FAQ,2500,4700,3600,2023-11-03
1812,1813,Pune,Pune(Moshi),Onion,Local,FAQ,1500,4500,3000,2023-11-04
3267,3268,Pune,Pune(Pimpri),Onion,Local,FAQ,2000,4300,3150,2023-11-06
7780,7781,Pune,Pune(Khadiki),Onion,Local,FAQ,3000,4000,3500,2023-11-07
10416,10417,Pune,Pune(Pimpri),Onion,Local,FAQ,3000,4200,3600,2023-11-08
4998,4999,Pune,Pune(Manjri),Onion,Local,FAQ,3300,4000,3800,2023-11-09
5516,5517,Pune,Pune(Moshi),Onion,Local,FAQ,1500,3000,2250,2023-11-10
7032,7033,Pune,Khed(Chakan),Onion,Other,FAQ,1500,4000,3400,2023-11-11
7254,7255,Pune,Manchar,Onion,Other,FAQ,3300,5110,4205,2023-11-12
445,446,Pune,Baramati,Onion,Red,FAQ,1500,4350,3500,2023-11-13
9729,9730,Pune,Pune(Manjri),Onion,Local,FAQ,2600,3600,3000,2023-11-14
6443,6444,Pune,Pune(Khadiki),Onion,Local,FAQ,2000,4500,3250,2023-11-15
3417,3418,Pune,Pune,Onion,Local,FAQ,2500,4500,3500,2023-11-16
8271,8272,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,5010,3500,2023-11-17
10185,10186,Pune,Pune(Manjri),Onion,Local,FAQ,3300,4400,3700,2023-11-18
224,225,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1000,4100,2500,2023-11-19
3579,3580,Pune,Pune(Manjri),Onion,Local,FAQ,4400,4800,4600,2023-11-20
7851,7852,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,4510,3500,2023-11-21
4852,4853,Pune,Pune(Pimpri),Onion,Local,FAQ,4000,4300,4150,2023-11-22
2276,2277,Pune,Junnar(Otur),Onion,Other,FAQ,1500,4210,3000,2023-11-23
11187,11188,Pune,Pune(Moshi),Onion,Local,FAQ,2000,3700,2850,2023-11-24
65,66,Pune,Baramati,Onion,Red,FAQ,1000,3600,2600,2023-11-25
5746,5747,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,4110,3100,2023-11-26
8044,8045,Pune,Pune,Onion,Local,FAQ,2000,4000,3000,2023-11-27
3574,3575,Pune,Pune(Manjri),Onion,Local,FAQ,2600,3600,3000,2023-11-28
10278,10279,Pune,Pune(Manjri),Onion,Local,FAQ,2600,3600,3000,2023-11-29
4242,4243,Pune,Junnar(Otur),Onion,Other,FAQ,2000,5110,3500,2023-11-30
5908,5909,Pune,Khed(Chakan),Onion,Other,FAQ,1500,4400,3200,2023-12-02
2043,2044,Pune,Baramati,Onion,Red,FAQ,1500,5000,3500,2023-12-04
211,212,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,4610,3500,2023-12-05
9113,9114,Pune,Pune,Onion,Local,FAQ,2200,4800,3500,2023-12-06
2245,2246,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,4550,2000,2023-12-07
7536,7537,Pune,Pune,Onion,Local,FAQ,2000,4800,3400,2023-12-08
3653,3654,Pune,Pune(Moshi),Onion,Local,FAQ,1000,3500,2250,2023-12-09
3284,3285,Pune,Pune(Pimpri),Onion,Local,FAQ,3300,4500,3900,2023-12-10
8845,8846,Pune,Pune,Onion,Local,FAQ,1800,4200,3000,2023-12-11
1452,1453,Pune,Manchar,Onion,Other,FAQ,1000,4210,2605,2023-12-12
2335,2336,Pune,Khed(Chakan),Onion,Other,FAQ,1500,3400,3000,2023-12-13
3176,3177,Pune,Pune(Moshi),Onion,Local,FAQ,1000,2500,1750,2023-12-14
3577,3578,Pune,Pune(Manjri),Onion,Local,FAQ,3300,4400,3600,2023-12-15
3162,3163,Pune,Pune(Pimpri),Onion,Local,FAQ,2400,2600,2500,2023-12-16
7026,7027,Pune,Khed(Chakan),Onion,Other,FAQ,1200,2500,2000,2023-12-17
889,890,Pune,Pune,Onion,Local,FAQ,1000,3000,2000,2023-12-18
8032,8033,Pune,Pune,Onion,Local,FAQ,1000,2600,1800,2023-12-19
3390,3391,Pune,Pune,Onion,Local,FAQ,800,2800,1800,2023-12-20
4504,4505,Pune,Manchar,Onion,Other,FAQ,1000,2700,1850,2023-12-21
356,357,Pune,Khed(Chakan),Onion,Other,FAQ,1000,2400,1800,2023-12-22
4198,4199,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,3000,2000,2023-12-23
2551,2552,Pune,Pune,Onion,Local,FAQ,700,2400,1550,2023-12-24
10874,10875,Pune,Pune(Moshi),Onion,Local,FAQ,300,1700,1000,2023-12-25
6275,6276,Pune,Pune,Onion,Local,FAQ,800,3000,1900,2023-12-26
9939,9940,Pune,Pune,Onion,Local,FAQ,800,3000,1900,2023-12-27
2783,2784,Pune,Pune(Khadiki),Onion,Local,FAQ,2000,2500,2250,2023-12-28
9973,9974,Pune,Pune(Pimpri),Onion,Local,FAQ,1500,1700,1600,2023-12-29
3262,3263,Pune,Pune(Pimpri),Onion,Local,FAQ,1600,1700,1650,2023-12-30
5374,5375,Pune,Junnar,Onion,Other,FAQ,300,2200,1100,2023-12-31
5723,5724,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,2000,1500,2024-01-01
2366,2367,Pune,Manchar,Onion,Other,FAQ,1500,3000,2250,2024-01-02
5186,5187,Pune,Baramati,Onion,Red,FAQ,600,2400,1600,2024-01-03
5874,5875,Pune,Junnar(Otur),Onion,Other,FAQ,1000,2710,1800,2024-01-04
1539,1540,Pune,Pune,Onion,Local,FAQ,800,3000,1900,2024-01-05
2184,2185,Pune,Junnar(Narayangaon),Onion,Other,FAQ,310,2800,1800,2024-01-06
8265,8266,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,2510,2000,2024-01-07
9780,9781,Pune,Pune(Moshi),Onion,Local,FAQ,500,1500,1000,2024-01-08
725,726,Pune,Manchar,Onion,Other,FAQ,1200,2500,1850,2024-01-09
10146,10147,Pune,Pune(Pimpri),Onion,Local,FAQ,1400,1600,1500,2024-01-10
688,689,Pune,Pune,Onion,Local,FAQ,600,2000,1300,2024-01-11
7015,7016,Pune,Khed(Chakan),Onion,Other,FAQ,1000,2000,1500,2024-01-12
1925,1926,Pune,Baramati,Onion,Red,FAQ,700,2700,2000,2024-01-13
2183,2184,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,2400,1500,2024-01-14
9653,9654,Pune,Pune(Moshi),Onion,Local,FAQ,400,1500,950,2024-01-15
6200,6201,Pune,Pune,Onion,Local,FAQ,600,2000,1300,2024-01-16
3713,3714,Pune,Pune(Pimpri),Onion,Local,FAQ,1500,2000,1750,2024-01-17
8364,8365,Pune,Pune(Moshi),Onion,Local,FAQ,500,1400,950,2024-01-18
7315,7316,Pune,Pune,Onion,Local,FAQ,700,1900,1300,2024-01-19
5625,5626,Pune,Baramati,Onion,Red,FAQ,500,2700,1800,2024-01-20
2105,2106,Pune,Junnar(Otur),Onion,Other,FAQ,500,2110,1800,2024-01-21
1317,1318,Pune,Baramati,Onion,Red,FAQ,400,3000,1400,2024-01-22
8902,8903,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1600,1300,2024-01-23
7012,7013,Pune,Khed(Chakan),Onion,Other,FAQ,1000,1700,1400,2024-01-24
7418,7419,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1700,1350,2024-01-25
2146,2147,Pune,Junnar(Alephata),Onion,Other,FAQ,600,1600,1100,2024-01-26
9633,9634,Pune,Pune(Moshi),Onion,Local,FAQ,300,1000,650,2024-01-27
8422,8423,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,1600,1000,2024-01-28
9886,9887,Pune,Pune(Manjri),Onion,Local,FAQ,1500,2000,1700,2024-01-29
3602,3603,Pune,Pune(Moshi),Onion,Local,FAQ,400,1000,700,2024-01-30
0,1,Pune,Baramati,Onion,Red,FAQ,250,1500,1100,2024-01-31
8182,8183,Pune,Pune(Pimpri),Onion,Local,FAQ,700,1300,1000,2024-02-01
5679,5680,Pune,Junnar(Alephata),Onion,Other,FAQ,700,2000,1400,2024-02-02
7575,7576,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1500,1250,2024-02-03
5058,5059,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,1500,1000,2024-02-04
8950,8951,Pune,Pune,Onion,Local,FAQ,600,1800,1200,2024-02-05
1594,1595,Pune,Pune(Khadiki),Onion,Local,FAQ,800,1300,1050,2024-02-06
7636,7637,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1700,1500,2024-02-07
4227,4228,Pune,Junnar(Otur),Onion,Other,FAQ,1000,1610,1400,2024-02-08
611,612,Pune,Junnar(Alephata),Onion,Other,FAQ,900,2000,1500,2024-02-09
3973,3974,Pune,Baramati,Onion,Red,FAQ,300,1600,1000,2024-02-10
1476,1477,Pune,Pune,Onion,Local,FAQ,400,1600,1000,2024-02-11
9873,9874,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1700,1500,2024-02-12
328,329,Pune,Khed(Chakan),Onion,Other,FAQ,700,1400,1000,2024-02-13
10542,10543,Pune,Pune(Pimpri),Onion,Local,FAQ,700,1100,900,2024-02-14
6688,6689,Pune,Khed(Chakan),Onion,Other,FAQ,700,1400,1000,2024-02-15
7838,7839,Pune,Junnar(Alephata),Onion,Other,FAQ,900,2250,1500,2024-02-16
8495,8496,Pune,Pune(Pimpri),Onion,Local,FAQ,1100,1100,1100,2024-02-17
6779,6780,Pune,Manchar,Onion,Other,FAQ,1100,2150,1625,2024-02-18
2677,2678,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1300,1150,2024-02-19
6146,6147,Pune,Pune,Onion,Local,FAQ,800,2400,1600,2024-02-20
6337,6338,Pune,Pune(Khadiki),Onion,Local,FAQ,1200,1600,1400,2024-02-21
6823,6824,Pune,Pune,Onion,Local,FAQ,500,1700,1100,2024-02-22
5473,5474,Pune,Pune(Moshi),Onion,Local,FAQ,500,1000,750,2024-02-23
1773,1774,Pune,Pune(Moshi),Onion,Local,FAQ,500,1200,850,2024-02-24
6081,6082,Pune,Manchar,Onion,Other,FAQ,1000,2800,1900,2024-02-25
9438,9439,Pune,Pune(Manjri),Onion,Local,FAQ,1700,2200,1800,2024-02-26
8574,8575,Pune,Pune(Pimpri),Onion,Local,FAQ,2000,2000,2000,2024-02-27
